label,pred,img_path,score,x,y
truck,truck,https://clusterfun.cc/cifar10/truck/0642.png,1.0,-10.691027,-16.30158
truck,truck,https://clusterfun.cc/cifar10/truck/0118.png,1.0,-12.504879,-19.766705
truck,truck,https://clusterfun.cc/cifar10/truck/0497.png,0.99999964,-11.286162,-17.721292
truck,truck,https://clusterfun.cc/cifar10/truck/0483.png,1.0,-9.812347,-19.492434
truck,truck,https://clusterfun.cc/cifar10/truck/0332.png,1.0,-11.134913,-19.104563
truck,truck,https://clusterfun.cc/cifar10/truck/0454.png,1.0,-11.7371025,-17.757963
truck,truck,https://clusterfun.cc/cifar10/truck/0440.png,1.0,-11.955232,-19.993261
truck,truck,https://clusterfun.cc/cifar10/truck/0326.png,1.0,-11.534718,-19.693253
truck,bird,https://clusterfun.cc/cifar10/truck/0468.png,0.93187094,-11.773557,-16.65029
truck,truck,https://clusterfun.cc/cifar10/truck/0469.png,1.0,-11.485312,-18.398838
truck,truck,https://clusterfun.cc/cifar10/truck/0441.png,1.0,-9.371054,-19.436893
truck,truck,https://clusterfun.cc/cifar10/truck/0327.png,0.9956982,-11.315431,-18.724216
truck,truck,https://clusterfun.cc/cifar10/truck/0333.png,0.77626574,-12.955051,-18.319695
truck,truck,https://clusterfun.cc/cifar10/truck/0455.png,0.99994445,-12.754094,-19.949728
truck,truck,https://clusterfun.cc/cifar10/truck/0482.png,0.9990656,-12.134659,-19.03716
truck,truck,https://clusterfun.cc/cifar10/truck/0496.png,1.0,-11.829682,-17.792276
truck,truck,https://clusterfun.cc/cifar10/truck/0119.png,1.0,-11.103225,-17.861406
truck,truck,https://clusterfun.cc/cifar10/truck/0125.png,1.0,-11.116851,-19.341307
truck,truck,https://clusterfun.cc/cifar10/truck/0643.png,0.9985252,-12.387681,-19.818083
truck,truck,https://clusterfun.cc/cifar10/truck/0657.png,1.0,-10.905913,-19.30805
truck,automobile,https://clusterfun.cc/cifar10/truck/0131.png,0.99999964,-12.647944,-20.2446
truck,truck,https://clusterfun.cc/cifar10/truck/0864.png,1.0,-12.171421,-18.8385
truck,truck,https://clusterfun.cc/cifar10/truck/0870.png,0.9995726,-11.985121,-18.878357
truck,truck,https://clusterfun.cc/cifar10/truck/0680.png,1.0,-11.890296,-20.334059
truck,truck,https://clusterfun.cc/cifar10/truck/0858.png,0.99122953,9.802453,8.588563
truck,truck,https://clusterfun.cc/cifar10/truck/0694.png,1.0,-10.770516,-19.002485
truck,truck,https://clusterfun.cc/cifar10/truck/0079.png,1.0,-12.019575,-19.50091
truck,truck,https://clusterfun.cc/cifar10/truck/0051.png,0.9999815,-12.841028,-18.894701
truck,truck,https://clusterfun.cc/cifar10/truck/0737.png,0.9999989,-12.935617,-20.240223
truck,truck,https://clusterfun.cc/cifar10/truck/0723.png,1.0,-11.8797035,-20.243223
truck,truck,https://clusterfun.cc/cifar10/truck/0045.png,0.9999007,-10.249759,-19.175495
truck,truck,https://clusterfun.cc/cifar10/truck/0910.png,0.99999964,-12.666823,-19.537056
truck,truck,https://clusterfun.cc/cifar10/truck/0904.png,0.60605043,-12.611324,-20.421818
truck,truck,https://clusterfun.cc/cifar10/truck/0092.png,0.99999976,-11.805396,-19.714355
truck,truck,https://clusterfun.cc/cifar10/truck/0938.png,1.0,-10.823995,-19.502535
truck,truck,https://clusterfun.cc/cifar10/truck/0086.png,1.0,-11.004045,-17.340635
truck,truck,https://clusterfun.cc/cifar10/truck/0509.png,0.9999987,-12.511429,-17.588598
truck,truck,https://clusterfun.cc/cifar10/truck/0535.png,1.0,-11.357833,-19.972425
truck,truck,https://clusterfun.cc/cifar10/truck/0253.png,0.97862,-10.236154,-19.098341
truck,truck,https://clusterfun.cc/cifar10/truck/0247.png,1.0,-11.915419,-20.384907
truck,truck,https://clusterfun.cc/cifar10/truck/0521.png,1.0,-11.179752,-19.732153
truck,truck,https://clusterfun.cc/cifar10/truck/0290.png,0.9999999,-12.731678,-19.231865
truck,truck,https://clusterfun.cc/cifar10/truck/0284.png,1.0,-10.678002,-16.299192
truck,truck,https://clusterfun.cc/cifar10/truck/0292.png,1.0,-9.823173,-19.334148
truck,automobile,https://clusterfun.cc/cifar10/truck/0286.png,0.993768,-12.242564,-18.728872
truck,truck,https://clusterfun.cc/cifar10/truck/0251.png,1.0,-12.088779,-20.39295
truck,truck,https://clusterfun.cc/cifar10/truck/0537.png,1.0,-12.4217615,-20.077103
truck,truck,https://clusterfun.cc/cifar10/truck/0523.png,1.0,-11.164946,-19.180214
truck,truck,https://clusterfun.cc/cifar10/truck/0245.png,1.0,-11.22211,-18.918295
truck,truck,https://clusterfun.cc/cifar10/truck/0279.png,1.0,-10.762251,-17.125172
truck,truck,https://clusterfun.cc/cifar10/truck/0090.png,0.9996613,-11.191172,-19.114887
truck,truck,https://clusterfun.cc/cifar10/truck/0084.png,0.99999976,-10.658612,-16.215284
truck,truck,https://clusterfun.cc/cifar10/truck/0912.png,0.97853744,-11.26191,-18.337065
truck,truck,https://clusterfun.cc/cifar10/truck/0906.png,1.0,-11.074046,-19.002703
truck,truck,https://clusterfun.cc/cifar10/truck/0735.png,1.0,-12.179075,-19.898655
truck,truck,https://clusterfun.cc/cifar10/truck/0053.png,1.0,-13.808152,-19.13354
truck,truck,https://clusterfun.cc/cifar10/truck/0047.png,0.9949827,-13.797094,-18.80739
truck,truck,https://clusterfun.cc/cifar10/truck/0721.png,1.0,-9.52895,-19.453823
truck,truck,https://clusterfun.cc/cifar10/truck/0709.png,0.9999924,-11.961588,-18.087278
truck,truck,https://clusterfun.cc/cifar10/truck/0682.png,1.0,-11.640563,-19.724493
truck,truck,https://clusterfun.cc/cifar10/truck/0696.png,1.0,-11.134898,-16.284746
truck,truck,https://clusterfun.cc/cifar10/truck/0866.png,1.0,-11.838276,-18.648865
truck,truck,https://clusterfun.cc/cifar10/truck/0872.png,1.0,-12.306976,-17.509293
truck,automobile,https://clusterfun.cc/cifar10/truck/0641.png,0.98703545,-10.990407,-18.758188
truck,automobile,https://clusterfun.cc/cifar10/truck/0899.png,0.95433986,-11.260516,-18.88908
truck,truck,https://clusterfun.cc/cifar10/truck/0127.png,0.912623,-12.649906,-19.635307
truck,truck,https://clusterfun.cc/cifar10/truck/0133.png,0.99997747,-10.7304125,-18.59088
truck,truck,https://clusterfun.cc/cifar10/truck/0655.png,1.0,-11.957621,-19.75903
truck,truck,https://clusterfun.cc/cifar10/truck/0669.png,1.0,-11.822031,-20.30682
truck,truck,https://clusterfun.cc/cifar10/truck/0480.png,1.0,-10.096436,-19.534758
truck,truck,https://clusterfun.cc/cifar10/truck/0494.png,0.99993885,-10.850835,-17.73964
truck,truck,https://clusterfun.cc/cifar10/truck/0325.png,1.0,-13.3455925,-19.03128
truck,truck,https://clusterfun.cc/cifar10/truck/0443.png,1.0,-11.14545,-18.506004
truck,truck,https://clusterfun.cc/cifar10/truck/0457.png,1.0,-11.60404,-18.551731
truck,ship,https://clusterfun.cc/cifar10/truck/0331.png,0.9853398,-11.048242,-17.466133
truck,truck,https://clusterfun.cc/cifar10/truck/0319.png,1.0,-12.139619,-19.658474
truck,truck,https://clusterfun.cc/cifar10/truck/0318.png,1.0,-11.142405,-19.3557
truck,truck,https://clusterfun.cc/cifar10/truck/0456.png,1.0,-10.189497,-19.116673
truck,truck,https://clusterfun.cc/cifar10/truck/0330.png,1.0,-12.28152,-19.08318
truck,truck,https://clusterfun.cc/cifar10/truck/0324.png,1.0,-10.757911,-16.641264
truck,truck,https://clusterfun.cc/cifar10/truck/0442.png,1.0,-11.259804,-18.969427
truck,truck,https://clusterfun.cc/cifar10/truck/0495.png,1.0,-13.101061,-19.649426
truck,truck,https://clusterfun.cc/cifar10/truck/0481.png,1.0,-12.259496,-19.5671
truck,truck,https://clusterfun.cc/cifar10/truck/0668.png,1.0,-9.386443,-19.515335
truck,truck,https://clusterfun.cc/cifar10/truck/0132.png,0.9999106,-12.007472,-19.875952
truck,truck,https://clusterfun.cc/cifar10/truck/0654.png,1.0,-12.8540945,-18.194138
truck,truck,https://clusterfun.cc/cifar10/truck/0898.png,0.9999957,-10.37559,-18.922337
truck,truck,https://clusterfun.cc/cifar10/truck/0640.png,1.0,-10.980683,-19.11293
truck,truck,https://clusterfun.cc/cifar10/truck/0126.png,1.0,-10.836904,-17.25863
truck,truck,https://clusterfun.cc/cifar10/truck/0873.png,1.0,-12.283402,-18.912916
truck,truck,https://clusterfun.cc/cifar10/truck/0867.png,1.0,-11.510856,-19.589626
truck,truck,https://clusterfun.cc/cifar10/truck/0697.png,1.0,-10.436179,-19.317469
truck,truck,https://clusterfun.cc/cifar10/truck/0683.png,1.0,7.861204,-9.621004
truck,truck,https://clusterfun.cc/cifar10/truck/0708.png,1.0,-12.115781,-16.510286
truck,truck,https://clusterfun.cc/cifar10/truck/0046.png,1.0,-11.50885,-18.60867
truck,truck,https://clusterfun.cc/cifar10/truck/0720.png,0.9996654,-13.373384,-19.140852
truck,truck,https://clusterfun.cc/cifar10/truck/0734.png,1.0,-12.590754,-18.422615
truck,truck,https://clusterfun.cc/cifar10/truck/0052.png,1.0,-10.110494,-19.595034
truck,truck,https://clusterfun.cc/cifar10/truck/0907.png,0.99988437,-9.6299515,-19.392504
truck,truck,https://clusterfun.cc/cifar10/truck/0913.png,0.9999994,-10.848131,-19.083857
truck,truck,https://clusterfun.cc/cifar10/truck/0085.png,1.0,-12.256102,-17.331331
truck,truck,https://clusterfun.cc/cifar10/truck/0091.png,1.0,-10.143947,-19.34347
truck,truck,https://clusterfun.cc/cifar10/truck/0278.png,0.99999845,-10.641968,-16.180933
truck,truck,https://clusterfun.cc/cifar10/truck/0522.png,1.0,-9.511695,-19.425547
truck,truck,https://clusterfun.cc/cifar10/truck/0244.png,1.0,-12.159448,-20.49285
truck,truck,https://clusterfun.cc/cifar10/truck/0250.png,0.9999999,-11.805053,-18.877213
truck,truck,https://clusterfun.cc/cifar10/truck/0536.png,0.9999999,-11.844112,-19.26686
truck,truck,https://clusterfun.cc/cifar10/truck/0287.png,1.0,-12.433262,-19.78188
truck,truck,https://clusterfun.cc/cifar10/truck/0293.png,1.0,-11.306402,-17.797583
truck,truck,https://clusterfun.cc/cifar10/truck/0297.png,1.0,-10.690759,-16.198473
truck,airplane,https://clusterfun.cc/cifar10/truck/0283.png,0.99002904,-11.469385,-18.954002
truck,truck,https://clusterfun.cc/cifar10/truck/0268.png,1.0,18.02686,2.8344839
truck,truck,https://clusterfun.cc/cifar10/truck/0532.png,0.9979765,-13.564646,-18.478918
truck,truck,https://clusterfun.cc/cifar10/truck/0254.png,1.0,-13.1394825,-18.959948
truck,automobile,https://clusterfun.cc/cifar10/truck/0240.png,0.97484684,-11.186113,-17.954407
truck,truck,https://clusterfun.cc/cifar10/truck/0526.png,1.0,-10.996315,-18.0981
truck,truck,https://clusterfun.cc/cifar10/truck/0917.png,0.9999633,-11.733421,-20.374372
truck,truck,https://clusterfun.cc/cifar10/truck/0903.png,0.9999988,-12.144062,-19.300646
truck,truck,https://clusterfun.cc/cifar10/truck/0095.png,1.0,-12.527651,-18.023346
truck,automobile,https://clusterfun.cc/cifar10/truck/0081.png,0.91025245,10.612443,11.529982
truck,truck,https://clusterfun.cc/cifar10/truck/0718.png,1.0,-13.02062,-20.022861
truck,truck,https://clusterfun.cc/cifar10/truck/0056.png,1.0,-12.17312,-20.327682
truck,truck,https://clusterfun.cc/cifar10/truck/0730.png,1.0,-11.697179,-19.04517
truck,truck,https://clusterfun.cc/cifar10/truck/0724.png,1.0,-10.782981,-17.429016
truck,truck,https://clusterfun.cc/cifar10/truck/0042.png,0.9999962,-10.824084,-18.661283
truck,truck,https://clusterfun.cc/cifar10/truck/0863.png,1.0,-11.479366,-16.501623
truck,truck,https://clusterfun.cc/cifar10/truck/0877.png,1.0,-12.694485,-19.562426
truck,truck,https://clusterfun.cc/cifar10/truck/0687.png,0.9999927,-12.3516035,-19.305824
truck,truck,https://clusterfun.cc/cifar10/truck/0693.png,1.0,-10.8224745,-17.335323
truck,truck,https://clusterfun.cc/cifar10/truck/0678.png,0.99999964,-13.01616,-19.902298
truck,truck,https://clusterfun.cc/cifar10/truck/0122.png,1.0,-12.047951,-16.730001
truck,ship,https://clusterfun.cc/cifar10/truck/0644.png,0.4932297,-13.041345,-19.670984
truck,automobile,https://clusterfun.cc/cifar10/truck/0650.png,1.0,-11.828801,-18.596483
truck,truck,https://clusterfun.cc/cifar10/truck/0888.png,1.0,-12.812795,-20.081144
truck,truck,https://clusterfun.cc/cifar10/truck/0136.png,1.0,-9.694523,-19.56379
truck,truck,https://clusterfun.cc/cifar10/truck/0485.png,0.9999999,-12.157206,-19.739336
truck,truck,https://clusterfun.cc/cifar10/truck/0491.png,0.9969029,-12.938234,-18.975258
truck,truck,https://clusterfun.cc/cifar10/truck/0308.png,1.0,-10.935049,-18.830063
truck,truck,https://clusterfun.cc/cifar10/truck/0446.png,0.9999907,-12.138864,-20.365396
truck,truck,https://clusterfun.cc/cifar10/truck/0320.png,0.999997,-11.430628,-19.034632
truck,truck,https://clusterfun.cc/cifar10/truck/0334.png,0.9285791,-10.68636,-16.252718
truck,truck,https://clusterfun.cc/cifar10/truck/0452.png,1.0,-11.2893095,-18.727964
truck,truck,https://clusterfun.cc/cifar10/truck/0335.png,0.9666981,-13.210236,-19.70623
truck,truck,https://clusterfun.cc/cifar10/truck/0453.png,1.0,-13.410036,-18.442032
truck,truck,https://clusterfun.cc/cifar10/truck/0447.png,1.0,-13.097409,-18.937857
truck,truck,https://clusterfun.cc/cifar10/truck/0321.png,1.0,-10.822677,-18.625273
truck,truck,https://clusterfun.cc/cifar10/truck/0309.png,1.0,-10.68046,-17.242838
truck,truck,https://clusterfun.cc/cifar10/truck/0490.png,1.0,-9.606625,-19.528576
truck,truck,https://clusterfun.cc/cifar10/truck/0484.png,1.0,-12.455769,-19.61403
truck,truck,https://clusterfun.cc/cifar10/truck/0889.png,0.9999814,-11.22685,-18.150291
truck,truck,https://clusterfun.cc/cifar10/truck/0651.png,0.9991148,-12.031386,-16.638605
truck,truck,https://clusterfun.cc/cifar10/truck/0137.png,1.0,-11.26396,-18.226782
truck,automobile,https://clusterfun.cc/cifar10/truck/0123.png,0.699867,-10.8325405,-17.145084
truck,truck,https://clusterfun.cc/cifar10/truck/0645.png,1.0,-9.513196,-19.42381
truck,truck,https://clusterfun.cc/cifar10/truck/0679.png,0.99972636,-13.033089,-20.432789
truck,truck,https://clusterfun.cc/cifar10/truck/0692.png,0.7644653,-10.597858,-18.737215
truck,truck,https://clusterfun.cc/cifar10/truck/0686.png,1.0,-11.483511,-16.945108
truck,truck,https://clusterfun.cc/cifar10/truck/0876.png,1.0,10.630886,11.54227
truck,truck,https://clusterfun.cc/cifar10/truck/0862.png,1.0,-11.411669,-19.262032
truck,truck,https://clusterfun.cc/cifar10/truck/0725.png,0.9999927,-12.976162,-20.33616
truck,truck,https://clusterfun.cc/cifar10/truck/0043.png,1.0,-12.927374,-19.94891
truck,truck,https://clusterfun.cc/cifar10/truck/0057.png,1.0,-10.011297,-19.592058
truck,truck,https://clusterfun.cc/cifar10/truck/0731.png,0.99337053,-12.224015,-19.876968
truck,truck,https://clusterfun.cc/cifar10/truck/0719.png,0.9999995,-12.071603,-17.64453
truck,truck,https://clusterfun.cc/cifar10/truck/0080.png,1.0,-11.388133,-17.873997
truck,truck,https://clusterfun.cc/cifar10/truck/0094.png,0.9999963,-10.869434,-19.169508
truck,truck,https://clusterfun.cc/cifar10/truck/0902.png,0.99999654,-12.900726,-18.271618
truck,truck,https://clusterfun.cc/cifar10/truck/0916.png,1.0,-10.513027,-18.829744
truck,truck,https://clusterfun.cc/cifar10/truck/0241.png,1.0,-11.966506,-20.302565
truck,truck,https://clusterfun.cc/cifar10/truck/0527.png,1.0,-12.652097,-17.293344
truck,truck,https://clusterfun.cc/cifar10/truck/0533.png,1.0,-11.049786,-18.740171
truck,truck,https://clusterfun.cc/cifar10/truck/0255.png,1.0,-10.441915,-18.885624
truck,truck,https://clusterfun.cc/cifar10/truck/0269.png,0.9998186,-13.176854,-19.27439
truck,truck,https://clusterfun.cc/cifar10/truck/0282.png,0.97711086,-11.118503,-16.244759
truck,truck,https://clusterfun.cc/cifar10/truck/0296.png,0.99999976,-11.8698,-20.439568
truck,truck,https://clusterfun.cc/cifar10/truck/0280.png,1.0,-10.517202,-19.37963
truck,truck,https://clusterfun.cc/cifar10/truck/0294.png,1.0,-12.523303,-19.562075
truck,truck,https://clusterfun.cc/cifar10/truck/0519.png,1.0,-12.082225,-19.082909
truck,truck,https://clusterfun.cc/cifar10/truck/0525.png,1.0,-12.609154,-18.288498
truck,truck,https://clusterfun.cc/cifar10/truck/0243.png,1.0,-13.0521965,-19.660786
truck,truck,https://clusterfun.cc/cifar10/truck/0257.png,0.99211276,-12.547627,-20.154348
truck,truck,https://clusterfun.cc/cifar10/truck/0531.png,0.9821082,-12.622312,-19.048803
truck,truck,https://clusterfun.cc/cifar10/truck/0900.png,1.0,10.214999,9.478754
truck,truck,https://clusterfun.cc/cifar10/truck/0914.png,0.99995303,-11.077581,-18.177017
truck,truck,https://clusterfun.cc/cifar10/truck/0082.png,1.0,-12.526186,-19.308283
truck,truck,https://clusterfun.cc/cifar10/truck/0928.png,1.0,-13.1410265,-19.23283
truck,automobile,https://clusterfun.cc/cifar10/truck/0096.png,1.0,-12.187043,-17.860163
truck,truck,https://clusterfun.cc/cifar10/truck/0069.png,1.0,-11.387152,-18.614197
truck,truck,https://clusterfun.cc/cifar10/truck/0041.png,0.99999976,-10.207646,-19.421633
truck,truck,https://clusterfun.cc/cifar10/truck/0727.png,1.0,-11.602373,-17.855556
truck,truck,https://clusterfun.cc/cifar10/truck/0733.png,0.8851949,-11.926918,-20.050484
truck,truck,https://clusterfun.cc/cifar10/truck/0055.png,1.0,-11.404106,-19.515934
truck,truck,https://clusterfun.cc/cifar10/truck/0874.png,1.0,-12.453366,-20.419876
truck,truck,https://clusterfun.cc/cifar10/truck/0860.png,0.99999964,-12.859403,-19.55815
truck,truck,https://clusterfun.cc/cifar10/truck/0848.png,1.0,-12.311268,-20.466885
truck,truck,https://clusterfun.cc/cifar10/truck/0690.png,0.9999988,-12.083688,-17.558516
truck,truck,https://clusterfun.cc/cifar10/truck/0684.png,0.9998141,-12.098351,-18.959538
truck,truck,https://clusterfun.cc/cifar10/truck/0109.png,0.9999999,-13.220974,-19.062668
truck,truck,https://clusterfun.cc/cifar10/truck/0135.png,1.0,-11.755558,-18.66479
truck,truck,https://clusterfun.cc/cifar10/truck/0653.png,1.0,-12.80509,-18.955145
truck,truck,https://clusterfun.cc/cifar10/truck/0647.png,0.83440024,-12.966852,-17.406473
truck,truck,https://clusterfun.cc/cifar10/truck/0121.png,1.0,-12.11274,-18.666046
truck,truck,https://clusterfun.cc/cifar10/truck/0492.png,0.81645095,-12.438076,-20.039333
truck,truck,https://clusterfun.cc/cifar10/truck/0486.png,1.0,-10.759124,-19.417656
truck,truck,https://clusterfun.cc/cifar10/truck/0479.png,1.0,-13.077521,-19.402143
truck,cat,https://clusterfun.cc/cifar10/truck/0451.png,0.99654984,-11.461601,-19.399376
truck,truck,https://clusterfun.cc/cifar10/truck/0337.png,1.0,-13.024246,-19.744976
truck,truck,https://clusterfun.cc/cifar10/truck/0323.png,0.9995784,-11.841576,-18.970242
truck,truck,https://clusterfun.cc/cifar10/truck/0445.png,1.0,-12.991637,-19.631872
truck,truck,https://clusterfun.cc/cifar10/truck/0322.png,0.95504075,-11.156112,-17.364452
truck,truck,https://clusterfun.cc/cifar10/truck/0444.png,0.99999905,-10.900443,-17.725918
truck,truck,https://clusterfun.cc/cifar10/truck/0450.png,1.0,-11.828703,-17.558752
truck,truck,https://clusterfun.cc/cifar10/truck/0336.png,0.9977718,-12.42962,-18.291555
truck,truck,https://clusterfun.cc/cifar10/truck/1000.png,1.0,-11.9052,-18.2174
truck,truck,https://clusterfun.cc/cifar10/truck/0478.png,0.9999987,-9.610701,-19.461939
truck,truck,https://clusterfun.cc/cifar10/truck/0487.png,1.0,-11.0244465,-19.959352
truck,truck,https://clusterfun.cc/cifar10/truck/0493.png,1.0,-12.839448,-20.162378
truck,truck,https://clusterfun.cc/cifar10/truck/0646.png,0.8840355,-12.601384,-17.386635
truck,truck,https://clusterfun.cc/cifar10/truck/0120.png,1.0,-10.682518,-19.407967
truck,truck,https://clusterfun.cc/cifar10/truck/0134.png,0.9999999,-12.516935,-19.708908
truck,ship,https://clusterfun.cc/cifar10/truck/0652.png,0.9936382,-11.936899,-20.397846
truck,truck,https://clusterfun.cc/cifar10/truck/0108.png,0.99999857,-12.394861,-18.311325
truck,truck,https://clusterfun.cc/cifar10/truck/0685.png,0.9999435,-12.50379,-18.831186
truck,truck,https://clusterfun.cc/cifar10/truck/0691.png,1.0,-11.317035,-18.16852
truck,truck,https://clusterfun.cc/cifar10/truck/0849.png,0.9980861,-12.076149,-18.468443
truck,truck,https://clusterfun.cc/cifar10/truck/0861.png,1.0,-12.456361,-18.46505
truck,truck,https://clusterfun.cc/cifar10/truck/0875.png,0.9999846,-12.311948,-19.27367
truck,truck,https://clusterfun.cc/cifar10/truck/0732.png,0.9999894,-10.743547,-16.930084
truck,airplane,https://clusterfun.cc/cifar10/truck/0054.png,0.6628448,-13.104519,-20.067677
truck,truck,https://clusterfun.cc/cifar10/truck/0040.png,1.0,-10.523283,-18.332775
truck,automobile,https://clusterfun.cc/cifar10/truck/0726.png,0.9895912,-12.173281,-18.696842
truck,truck,https://clusterfun.cc/cifar10/truck/0068.png,0.8939009,-12.039072,-19.941998
truck,truck,https://clusterfun.cc/cifar10/truck/0929.png,0.9999999,-10.292183,-19.485615
truck,truck,https://clusterfun.cc/cifar10/truck/0097.png,1.0,-12.9540205,-18.3185
truck,truck,https://clusterfun.cc/cifar10/truck/0083.png,1.0,-13.011591,-20.274212
truck,truck,https://clusterfun.cc/cifar10/truck/0915.png,0.9999993,-11.5907,-18.965933
truck,truck,https://clusterfun.cc/cifar10/truck/0901.png,1.0,-12.696086,-20.132927
truck,ship,https://clusterfun.cc/cifar10/truck/0256.png,0.99180156,-8.073904,11.296711
truck,cat,https://clusterfun.cc/cifar10/truck/0530.png,0.99095356,-13.35077,-18.656076
truck,truck,https://clusterfun.cc/cifar10/truck/0524.png,1.0,-10.591205,-16.95376
truck,truck,https://clusterfun.cc/cifar10/truck/0242.png,1.0,-12.247716,-17.882362
truck,truck,https://clusterfun.cc/cifar10/truck/0518.png,0.99997807,-11.028348,-17.9257
truck,truck,https://clusterfun.cc/cifar10/truck/0295.png,1.0,-13.300477,-19.014868
truck,truck,https://clusterfun.cc/cifar10/truck/0281.png,1.0,-10.945986,-19.60012
bird,bird,https://clusterfun.cc/cifar10/bird/0298.png,0.99394786,16.067806,17.079664
bird,bird,https://clusterfun.cc/cifar10/bird/0267.png,1.0,17.370255,14.806932
bird,bird,https://clusterfun.cc/cifar10/bird/0501.png,0.53839266,13.687182,12.4786625
bird,bird,https://clusterfun.cc/cifar10/bird/0515.png,0.99994564,15.297697,16.298733
bird,bird,https://clusterfun.cc/cifar10/bird/0273.png,0.99984336,15.001997,14.491486
bird,bird,https://clusterfun.cc/cifar10/bird/0529.png,1.0,15.2723255,16.998411
bird,bird,https://clusterfun.cc/cifar10/bird/0918.png,1.0,17.3796,15.900687
bird,bird,https://clusterfun.cc/cifar10/bird/0924.png,0.99999976,15.235891,16.999754
bird,bird,https://clusterfun.cc/cifar10/bird/0930.png,1.0,14.872306,17.348227
bird,bird,https://clusterfun.cc/cifar10/bird/0703.png,0.9999604,16.73658,15.2770605
bird,bird,https://clusterfun.cc/cifar10/bird/0065.png,1.0,16.142048,16.199165
bird,airplane,https://clusterfun.cc/cifar10/bird/0071.png,0.99994814,15.821376,16.83086
bird,frog,https://clusterfun.cc/cifar10/bird/0717.png,0.99989235,17.468285,14.056208
bird,bird,https://clusterfun.cc/cifar10/bird/0059.png,1.0,13.980099,13.148456
bird,bird,https://clusterfun.cc/cifar10/bird/0878.png,1.0,15.906676,16.064175
bird,bird,https://clusterfun.cc/cifar10/bird/0850.png,1.0,17.588558,15.064334
bird,bird,https://clusterfun.cc/cifar10/bird/0688.png,0.9999989,15.69965,12.488351
bird,bird,https://clusterfun.cc/cifar10/bird/0844.png,1.0,15.754156,13.2420025
bird,bird,https://clusterfun.cc/cifar10/bird/0677.png,0.9731198,16.748022,15.650141
bird,airplane,https://clusterfun.cc/cifar10/bird/0111.png,0.9953275,15.431437,17.159676
bird,bird,https://clusterfun.cc/cifar10/bird/0105.png,0.999793,17.19438,13.617532
bird,bird,https://clusterfun.cc/cifar10/bird/0663.png,1.0,15.564261,13.058531
bird,bird,https://clusterfun.cc/cifar10/bird/0893.png,0.99996376,17.54402,13.65146
bird,bird,https://clusterfun.cc/cifar10/bird/0139.png,0.76562196,14.960648,17.27136
bird,bird,https://clusterfun.cc/cifar10/bird/0887.png,1.0,17.709682,14.550363
bird,bird,https://clusterfun.cc/cifar10/bird/0313.png,0.99218607,13.7395,12.511699
bird,bird,https://clusterfun.cc/cifar10/bird/0475.png,1.0,16.145548,14.667696
bird,bird,https://clusterfun.cc/cifar10/bird/0461.png,1.0,15.820363,17.353472
bird,bird,https://clusterfun.cc/cifar10/bird/0307.png,0.99987984,15.840406,17.372684
bird,bird,https://clusterfun.cc/cifar10/bird/0449.png,1.0,17.763638,14.659647
bird,bird,https://clusterfun.cc/cifar10/bird/0448.png,1.0,17.774258,13.900316
bird,bird,https://clusterfun.cc/cifar10/bird/0460.png,1.0,7.912557,-13.536486
bird,bird,https://clusterfun.cc/cifar10/bird/0306.png,1.0,15.46344,15.797579
bird,bird,https://clusterfun.cc/cifar10/bird/0312.png,0.9999999,17.820566,14.637441
bird,bird,https://clusterfun.cc/cifar10/bird/0474.png,1.0,17.140142,14.923723
bird,bird,https://clusterfun.cc/cifar10/bird/0138.png,1.0,16.79734,16.982449
bird,bird,https://clusterfun.cc/cifar10/bird/0886.png,1.0,15.424713,17.239817
bird,bird,https://clusterfun.cc/cifar10/bird/0892.png,0.9999175,17.514742,13.617218
bird,bird,https://clusterfun.cc/cifar10/bird/0104.png,1.0,15.788125,14.815301
bird,bird,https://clusterfun.cc/cifar10/bird/0662.png,0.9998074,14.324458,12.900732
bird,bird,https://clusterfun.cc/cifar10/bird/0676.png,0.99999964,17.146498,15.12784
bird,bird,https://clusterfun.cc/cifar10/bird/0110.png,1.0,14.817749,15.760191
bird,bird,https://clusterfun.cc/cifar10/bird/0845.png,1.0,15.156903,14.130226
bird,bird,https://clusterfun.cc/cifar10/bird/0689.png,0.99999833,15.998638,13.142028
bird,bird,https://clusterfun.cc/cifar10/bird/0851.png,0.9987676,15.420531,15.910311
bird,bird,https://clusterfun.cc/cifar10/bird/0879.png,0.98552275,17.38669,14.09384
bird,bird,https://clusterfun.cc/cifar10/bird/0058.png,1.0,16.038027,16.067926
bird,ship,https://clusterfun.cc/cifar10/bird/0070.png,0.95117885,15.13128,16.110468
bird,bird,https://clusterfun.cc/cifar10/bird/0716.png,0.9996972,15.522337,12.462203
bird,ship,https://clusterfun.cc/cifar10/bird/0702.png,0.99988866,15.619296,14.761738
bird,bird,https://clusterfun.cc/cifar10/bird/0064.png,0.99900395,15.236948,13.6843605
bird,bird,https://clusterfun.cc/cifar10/bird/0931.png,0.9999995,16.74755,13.691787
bird,bird,https://clusterfun.cc/cifar10/bird/0925.png,1.0,16.003998,14.425574
bird,bird,https://clusterfun.cc/cifar10/bird/0919.png,0.997727,17.195526,16.10932
bird,bird,https://clusterfun.cc/cifar10/bird/0528.png,1.0,17.816774,13.529771
bird,bird,https://clusterfun.cc/cifar10/bird/0514.png,1.0,17.822014,14.439149
